"","title","link","address","lat","long","date_opened","date_closed","descr","closed_status"
"1","Other at George Sherman Union, 775 Commonwealth Avenue","https://311.boston.gov/reports/101002791879","At the time of this report, there are three cars sitting in the bike lane with their blinkers going. This report isn't a request for enforcement (which is why I am not labeling it ""illegal Parking""), is a request to fix the bike lane. As is, this bike lane is unusable because it is an open invitation to drivers to use it to pull over. This isn't a bike lane, it's a temporary parking lane, where anyone on a bicycle is expected to merge into fast (and impatient) traffic. I have been personally threatened by drivers (including an armored van driver!) for asking them not to park here. ""I'm just going to be a minute."" ""Why don't you just go around."" ""No one is going to ticket me here."" ""F*#k off, mind your own business."" Don't close this ticket and say ""area clear"". Fix this lane before another BU student is killed just trying to get around the Boston metro area. The longer you leave this, the more drivers will feel that they have every right to park here. I would like to be able to commute home without worrying whether I'll make it alive. Is avoiding flex posts here for plowing and delivery reasons worth my life?  
The user entered the George Sherman Union, 775 Commonwealth Avenue, Boston, MA 02215, USA to see more details visit: http://seeclickfix.com/issues/5350037",42.3506301,-71.1088092,2019-02-01 19:15:00,NA,"At the time of this report, there are three cars sitting in the bike lane with their blinkers going. This report isn't a request for enforcement (which is why I am not labeling it ""illegal Parking""), is a request to fix the bike lane. As is, this bike lane is unusable because it is an open invitation to drivers to use it to pull over. This isn't a bike lane, it's a temporary parking lane, where anyone on a bicycle is expected to merge into fast (and impatient) traffic. I have been personally threatened by drivers (including an armored van driver!) for asking them not to park here. ""I'm just going to be a minute."" ""Why don't you just go around."" ""No one is going to ticket me here."" ""F*#k off, mind your own business."" Don't close this ticket and say ""area clear"". Fix this lane before another BU student is killed just trying to get around the Boston metro area. The longer you leave this, the more drivers will feel that they have every right to park here. I would like to be able to commute home without worrying whether I'll make it alive. Is avoiding flex posts here for plowing and delivery reasons worth my life?  
The user entered the address: George Sherman Union, 775 Commonwealth Avenue, Boston, MA 02215, USA to see more details visit: http://seeclickfix.com/issues/5350037",NA
"2","Other at George Sherman Union, 775 Commonwealth Avenue","https://311.boston.gov/reports/101002791879","775 Commonwealth Ave, Boston",42.3506301,-71.1088092,2019-02-01 19:15:00,NA,"At the time of this report, there are three cars sitting in the bike lane with their blinkers going. This report isn't a request for enforcement (which is why I am not labeling it ""illegal Parking""), is a request to fix the bike lane. As is, this bike lane is unusable because it is an open invitation to drivers to use it to pull over. This isn't a bike lane, it's a temporary parking lane, where anyone on a bicycle is expected to merge into fast (and impatient) traffic. I have been personally threatened by drivers (including an armored van driver!) for asking them not to park here. ""I'm just going to be a minute."" ""Why don't you just go around."" ""No one is going to ticket me here."" ""F*#k off, mind your own business."" Don't close this ticket and say ""area clear"". Fix this lane before another BU student is killed just trying to get around the Boston metro area. The longer you leave this, the more drivers will feel that they have every right to park here. I would like to be able to commute home without worrying whether I'll make it alive. Is avoiding flex posts here for plowing and delivery reasons worth my life?  
The user entered the address: George Sherman Union, 775 Commonwealth Avenue, Boston, MA 02215, USA to see more details visit: http://seeclickfix.com/issues/5350037",NA
"3","Illegal Parking at Intersection Of Clearway St & Massachusetts Ave","https://311.boston.gov/reports/101002790653","Intersection Of Clearway St & Massachusetts Ave, Boston",42.3453346733398,-71.0868199635959,2019-01-30 16:55:00,2019-01-30 17:31:00,"Why can public works park in bike lane and not get ticketed.","Case Resolved. clear."
"4","Illegal Parking at 17 21 Poplar St, Roslindale","https://311.boston.gov/reports/101002787098","17 21 Poplar St, Roslindale",42.286471,-71.128755,2019-01-25 18:35:00,2019-01-26 21:15:00,"Two cars parked in the bike lane on Poplar St across from Adam's Park, Rozzie.","Case Resolved. clear."
"5","Other at 854 Beacon St, Apt 1","https://311.boston.gov/reports/101002783434","854 Beacon St, Apt 1, Boston",42.347088712307,-71.1038575228966,2019-01-22 20:38:00,NA,"Dedicated, protected bike lane covered in snow and ice forcing bikers back into regular traffic. Needs to be cleared on beacon from arundel street to park drive",NA
"6","Other at Intersection Of Massachusetts Ave & Chester Park, Roxbury","https://311.boston.gov/reports/101002781784","Intersection Of Massachusetts Ave & Chester Park, Roxbury",42.3380191980827,-71.0787182351493,2019-01-21 21:10:00,NA,"Bike lane not plowed clear of snow on either side of mass ave",NA
"7","Illegal Parking at 200 D St","https://311.boston.gov/reports/101002779764","Intersection Of Gold St & D St, South Boston",42.337856,-71.052147,2019-01-18 18:08:00,2019-01-18 21:35:00,"Parked in bike lane + sidewalk, told me ""I can park here""","Case Noted. area checked."
"8","Broken Sidewalk at Intersection Of Columbus Ave & Douglass Park, Roxbury","https://311.boston.gov/reports/101002776366","Intersection Of Columbus Ave & Douglass Park, Roxbury",42.338634,-71.084311,2019-01-14 11:55:00,2019-01-14 14:33:00,"Debris in bike lane","Case Resolved"
"9","Damaged Sign at 3841 Washington St Forest Hills / Woodbourne","https://311.boston.gov/reports/101002775614","3841 3843 Washington St, Roslindale",42.2971257,-71.1171141,2019-01-12 17:26:00,NA,"Missing ""no parking sign"" along side where monuments are. People park in bike path thinking it's legal. The white line along this stretch indicate the space is a bike lane. Cars parked or uber idling here are blocking the bike lane.",NA
"10","Overflowing Trash Can at No location specified","https://311.boston.gov/reports/101002773792","No location specified",42.3239254790675,-71.1156182355781,2019-01-09 17:05:00,2019-01-11 13:24:00,"SR Type: GROUND MAINTENANCE | Description of the problem: Hi, Is there any way the city could introduce sidewalks and bike lanes along Willow Pond Road adjacent to Olmsted Park? I've lived near Olmsted Park in Jamaica Plain for many years now and often walk/bike along Willow Pond Road coming to and from the park. I've always wished there was a well-lit sidewalk and bike lane along each side of Willow Pond Road to make walking/biking safer, as many cars speed down that windy road. There is currently no sidewalk and no bike lanes. It's surprising there are no sidewalks, as many young kids use the park for baseball/softball games throughout the year. It's also surprising there are no bike lanes, as many bikers use this road to pass from the bike path along Pond Ave to the bike path along Jamaicaway (and vice versa). If this is not the right department to contact, please let me know who I should contact instead. Thanks for your consideration. Best, Dustin | Park owner: BPRD","Case Resolved. Call transportation department they will help with your request thanks."
"11","Illegal Parking at Intersection Of Purchase St & Congress St","https://311.boston.gov/reports/101002762532","Intersection Of Purchase St & Congress St, Boston",42.3540833333333,-71.054025,2018-12-20 14:58:00,2018-12-20 15:31:00,"Trucks continue to park in the bike lane here m-f","Case Resolved. supervisor enforced area and vehicles in violation have been moved from bike lane and ticketed. Supervisor will routinely check area for bike lane violations. Thank You."
"12","Illegal Parking at Intersection Of Angell St & American Legion Hwy, Jamaica Plain","https://311.boston.gov/reports/101002758413","Intersection Of Angell St & American Legion Hwy, Jamaica Plain",42.2976419213836,-71.0896714072004,2018-12-14 12:59:00,2018-12-14 14:07:00,"On American Legion PKWY, BPS buses parked not only in bike lane but 1/2 in travel lane. Occurs daily around 4 pm ish. Just because they throw on their hazards, doesn't mean they can park anywhere they want.","Case Noted. Please contact State Police they have jurisdiction."
"13","Other at address unavailable","https://311.boston.gov/reports/101002758023","Bike lane approaching Sparhawk St on Market St (Northbound) is not properly marked or enforced, cars park in the lane between the fire hydrant and Sparhawk overnight very frequently. There is simply a white line, no paint or vertical delineation to indicate that this is a bike lane.  
The user entered the address unavailable to see more details visit: http://seeclickfix.com/issues/5206454",42.3515203091836,-71.1519600078464,2018-12-14 07:36:00,NA,"Bike lane approaching Sparhawk St on Market St (Northbound) is not properly marked or enforced, cars park in the lane between the fire hydrant and Sparhawk overnight very frequently. There is simply a white line, no paint or vertical delineation to indicate that this is a bike lane.  
The user entered the address: address unavailable to see more details visit: http://seeclickfix.com/issues/5206454",NA
"14","Other at address unavailable","https://311.boston.gov/reports/101002758023","Intersection Of Sparhawk St & Arlington St, Brighton",42.3515203091836,-71.1519600078464,2018-12-14 07:36:00,NA,"Bike lane approaching Sparhawk St on Market St (Northbound) is not properly marked or enforced, cars park in the lane between the fire hydrant and Sparhawk overnight very frequently. There is simply a white line, no paint or vertical delineation to indicate that this is a bike lane.  
The user entered the address: address unavailable to see more details visit: http://seeclickfix.com/issues/5206454",NA
"15","Illegal Parking at 73 Seaport Blvd","https://311.boston.gov/reports/101002745965","73 Seaport Blvd, Boston",42.352445259736,-71.0466668933543,2018-12-11 12:02:00,2018-12-11 12:19:00,"Peapod truck has been illegally parked in bike lane for long time. Please tow. Tickets don't do anything.","Case Resolved. Officer has been dispatched to the park lane violations."
"16","Illegal Parking at 55 57 Seaport Blvd","https://311.boston.gov/reports/101002745955","55 57 Seaport Blvd, Boston",42.352838216523,-71.0475714536351,2018-12-11 11:51:00,2018-12-11 12:19:00,"Trucks parked in bike lane on seaport Blvd","Case Resolved. Officer has been dispatched to the park lane violations."
"17","Illegal Parking at 73 Seaport Blvd","https://311.boston.gov/reports/101002745974","73 Seaport Blvd, Boston",42.3520916251962,-71.0466980686482,2018-12-11 12:13:00,2018-12-11 12:18:00,"Parked in bike lane","Case Resolved. Officer has been dispatched to the park lane violations."
"18","Illegal Parking at Intersection Of Columbus Ave & Douglass Park, Roxbury","https://311.boston.gov/reports/101002743621","Intersection Of Columbus Ave & Douglass Park, Roxbury",42.338763,-71.083916,2018-12-07 12:32:00,2018-12-07 13:01:00,"Parked in bike lane","Case Resolved. officer responded and enforced area. vehicles in violation were moved from area. officer will routinely check area for bike lane violations. Thank You."
"19","Illegal Parking at 1 5 Marina Park Dr","https://311.boston.gov/reports/101002742828","Intersection Of Marina Park Dr & Northern Ave, Boston",42.3527638401512,-71.0453220766396,2018-12-06 12:19:00,2018-12-06 13:21:00,"Illegal bike lane obstruction and double parking on Northern Ave. A daily occurrence.","Case Noted"
"20","Illegal Parking at 566 Columbus Ave, Roxbury","https://311.boston.gov/reports/101002741586","566 Columbus Ave, Roxbury",42.3407710728614,-71.0813560759935,2018-12-05 07:53:00,2018-12-05 09:30:00,"Every day I biked by the center section peoples are stopped waiting to drop the kids off the bus. Sometimes there's even an enforcement officer chatting with them. Please have them not park in the bike lane at all and have the enforcement officer help keep it clear. I'm okay waiting for the bus, of course","Case Noted. ok."
"21","Illegal Parking at 55 57 Seaport Blvd","https://311.boston.gov/reports/101002736927","55 57 Seaport Blvd, Boston",42.3529287398379,-71.0476983899602,2018-11-28 19:31:00,2018-11-29 00:07:00,"There are two state police motorcycles blocking the entire bike lane. They are parked in the green paint. Please monitor this area because people always park in the lane and it is making it dangerous for cyclists.","Case Resolved. clear."
"22","Illegal Parking at Intersection Of Marina Park Dr & Northern Ave","https://311.boston.gov/reports/101002731647","Intersection Of Marina Park Dr & Northern Ave, Boston",42.3527189012776,-71.0453205464469,2018-11-20 14:01:00,2018-11-20 14:25:00,"THREE CARS obstructing bike lane on Northern Ave!  Double parking illegally. This is out of control. It is constant throughout the day. They will be gone before officer can issue citation.","Case Resolved. officer responded and enforced area. vehicles in bike lane have been ticketed and moved from area. officer will routinely check are for bike lane infractions. Thank You."
"23","Illegal Parking at 165 S Huntington Ave, Jamaica Plain","https://311.boston.gov/reports/101002729616","165 S Huntington Ave, Jamaica Plain",42.3264546775366,-71.1115414977142,2018-11-17 12:00:00,NA,"Construction equipment for luxury condo development parked overnight in bike lane. I'm sure it's cheaper for developer than finding a legal space but can't park illegally, endangering residents lives. How many cyclists and pedestrians have to be killed for the police to care?",NA
"24","Damaged Sign at Intersection Of Park Dr & Beacon St","https://311.boston.gov/reports/101002726546","Intersection Of Park Dr & Beacon St, Boston",42.3465850962977,-71.1055569412218,2018-11-13 17:27:00,2018-11-13 21:59:00,"Bollard in bike lane.","Case Noted. On the to do list."
"25","Illegal Parking at 1 5 Marina Park Dr","https://311.boston.gov/reports/101002724226","Intersection Of Marina Park Dr & Northern Ave, Boston",42.3527246649603,-71.0452817958859,2018-11-09 15:05:00,2018-11-09 15:29:00,"More illegal double parking and obstruction of bike lane on Northern Ave.","Case Noted. area checked."
"26","Illegal Parking at Intersection Of Pearl St & Purchase St","https://311.boston.gov/reports/101002724106","Intersection Of Pearl St & Purchase St, Boston",42.3544420995039,-71.0534794662714,2018-11-09 13:00:00,2018-11-09 13:11:00,"Cars and trucks park in the bike lane here everyday","Case Noted. ENFORCEMENT IN AREA WILL CHECK."
"27","General Traffic Engineering Request at 716 Columbus Ave, Mission Hill","https://311.boston.gov/reports/101002723205","716 Columbus Ave, Mission Hill",42.3377099999191,-71.0851400001722,2018-11-08 11:19:00,NA,"Description: Constituent is requesting that the changes made to the portion of Columbus Ave near 716 Columbus Ave are confusing and create a safety hazard, states that having 2 different bike lanes, with cars parked on both sides of the road, makes the area dangerous. States that there are also issues with cars being allowed to park so close to the Columbus Parking Garage create blind spots. Requesting that the parking/roadway/bike lane markings on that portion of Columbus Ave be reexamined",NA
"28","Illegal Parking at Intersection Of Marina Park Dr & Northern Ave","https://311.boston.gov/reports/101002722585","Intersection Of Marina Park Dr & Northern Ave, Boston",42.3527850293082,-71.0453795553081,2018-11-07 15:33:00,2018-11-07 16:37:00,"Illegal parking on Northern Ave. (1) obstructing new bike lane and (2) illegal double parking. Please enforce.","Case Noted. area checked."
"29","Illegal Parking at 1 5 Marina Park Dr","https://311.boston.gov/reports/101002722435","1 Marina Park Dr, Boston",42.35307,-71.0451583333333,2018-11-07 13:14:00,2018-11-07 15:44:00,"Illegal bike lane obstruction on Northern Ave.","Case Noted. area checked."
"30","Other at 136 Beacon St, 2","https://311.boston.gov/reports/101002719576","136 Beacon St, 2, Boston",42.3547649191707,-71.0751594613547,2018-11-04 10:51:00,2018-11-07 06:53:00,"At 5:30 AM this morning a government sponsored truck was cleaning leaves on the bike lane on Beacon Street. It made a horrible noise for extended time. Could this be scheduled at a more reasonable hour and not a weekend? I understand it must be done like snow plowing. I hope that the new bike lanes are also plowed other wise it will be impossible to cross Beacon on foot, to park and reach meters and access the sidewalks. Thank you.","Case Closed. Case Noted."
"31","Illegal Parking at Intersection Of Boston Wharf Rd & Seaport Blvd","https://311.boston.gov/reports/101002718976","Intersection Of Boston Wharf Rd & Seaport Blvd, Boston",42.351856,-71.045853,2018-11-03 08:14:00,2018-11-03 10:24:00,"Weekdays, delivery vehicles and such illegally park all down Seaport and block bicycle lanes causing bikes to ride in the street. Please heavily monitor this area and ticket offenders. It's wasteful to have a brand new bike lane if it's just going to get blocked all the time.","Case Resolved. clear."
"32","Illegal Parking at Intersection Of Park Dr & Beacon St","https://311.boston.gov/reports/101002718089","Intersection Of Park Dr & Beacon St, Boston",42.346641,-71.105401,2018-11-01 17:52:00,2018-11-01 18:04:00,"Car parked in entrance to bike lane","Case Noted"
"33","Other at 344 Market St","https://311.boston.gov/reports/101002717430","Pickup truck parked overnight in bike lane. This spot, where the lane thins, near the fire hydrant, isn't marked as bike lane, and cars park in the space behind the white line here daily. Please add another line and/or signage to indicate the lane isn't parking.  
The user entered the 344 Market St, Boston, MA 02135, USA to see more details visit: http://seeclickfix.com/issues/5077735",42.3511855606887,-71.1521410569549,2018-11-01 08:26:00,NA,"Pickup truck parked overnight in bike lane. This spot, where the lane thins, near the fire hydrant, isn't marked as bike lane, and cars park in the space behind the white line here daily. Please add another line and/or signage to indicate the lane isn't parking.  
The user entered the address: 344 Market St, Boston, MA 02135, USA to see more details visit: http://seeclickfix.com/issues/5077735",NA
"34","Other at 344 Market St","https://311.boston.gov/reports/101002717430","344 Market St, Brighton",42.3511855606887,-71.1521410569549,2018-11-01 08:26:00,NA,"Pickup truck parked overnight in bike lane. This spot, where the lane thins, near the fire hydrant, isn't marked as bike lane, and cars park in the space behind the white line here daily. Please add another line and/or signage to indicate the lane isn't parking.  
The user entered the address: 344 Market St, Boston, MA 02135, USA to see more details visit: http://seeclickfix.com/issues/5077735",NA
"35","Illegal Parking at Intersection Of Columbus Ave & Douglass Park, Roxbury","https://311.boston.gov/reports/101002714324","Intersection Of Columbus Ave & Douglass Park, Roxbury",42.3386487492639,-71.0837858542904,2018-10-28 11:32:00,2018-10-29 01:56:00,"Car parked in parking protected bike lane. No one in vehicle. 7PL 775 MA.","Case Resolved. Area is clear."
"36","Dead Animal Pick-up at Cutillo Park","https://311.boston.gov/reports/101002709997","74 76 Salem St, Boston",42.36363115534,-71.0562478089244,2018-10-22 09:46:00,2018-10-22 11:02:00,"Dead bird in the tree pit next to the Morton St. entrance 02113.","Case Noted. Unable to locate dead animal. A dead bird was located on cross st in bike lane."
"37","Illegal Parking at Intersection Of Massachusetts Ave & Newbury St","https://311.boston.gov/reports/101002681079","Intersection Of Massachusetts Ave & Newbury St, Boston",42.348134,-71.088224,2018-10-10 08:41:00,2018-10-10 09:14:00,"Car parked in bike lane - very dangerous! Forcing cyclists into auto traffic turning right onto 90!","Case Resolved. Supervisor went to location and no vehicles in Park lane. Please note that area is still under construction."
"38","General Traffic Engineering Request at 304 Beacon St","https://311.boston.gov/reports/101002680610","304 Beacon St, Boston",42.3529999996673,-71.0824100002337,2018-10-09 16:41:00,NA,"Description: Constituent states: ""Now that summer is over and residents are back, are you going to measure the number of bikes and cars that travel down Beacon St.? We live on Beacon and the number of bikes we observe DOES NOT justify the bike lane. It is more dangerous than ever. Now parked cars obstruct drivers view on right turns; if you park on the even numbered side, the plastic poles obstruct passengers on that side from opening their doors!!!; no turn on red is wrong, if Beacon has a red light, bikes should be stopped- that is the safest time for a vehicle turning right!!!;traffic congestion is worse; UPS, FedEx, Amazon,taxis, Uber, Lyfte all double park making Beacon a one lane street!!! Isn't Beacon an City/Governmant evacuation route? Was removing a traffic lane approved for emergency evacuation? Big liabilty Speed has not reduced because drivers are frustrated by this design.""",NA
"39","Other at Intersection Of Melnea Cass Blvd & Columbus Ave","https://311.boston.gov/reports/101002671928","Intersection Of Melnea Cass Blvd & Columbus Ave, Boston",42.336595,-71.0874721666667,2018-09-28 06:06:00,2018-10-05 09:58:00,"The construction crew is putting cones up taking parking spots with a paper sign in this area a bus comes and pick up middle and high school kids because the way they put the white sign on the street for the bike lane leaves no room to park there was no detail officer around i have more pictures but this only allowing one picture it's dangerous for the kids the bus has a hard time coming down and when you turn from melena cass onto Columbus ave the cones are there making it hard to turn onto Columbus ave","Case Noted. BTD Operatrions crew removed cones."
"40","Parking Front/Back Yards (Illegal) at Intersection Of Massachusetts Ave & Commonwealth Ave","https://311.boston.gov/reports/101002675771","Intersection Of Massachusetts Ave & Commonwealth Ave, Boston",42.3488803633852,-71.0885197581458,2018-10-03 08:58:00,2018-10-04 09:45:00,"Details: The valet service for Deuxave is at it again. They have parked cars not only in the bike lane on Mass Ave in front of their restaurant, but in the travel lanes on both Mass and Comm Ave. Traffic is a mess out there and I almost hit a cyclist who had to swerve out of the way of a valet trying to park on Mass Ave, and then had to wait 5 light cycles to turn on Comm Ave because the valets were parking cars in the right lane, blocking more traffic! Deauxave and the valet company need to be punished for this, it's so unsafe and is causing traffic nightmares tonight.","Case Noted. Enforcement  will be sent out."
"41","Other at Intersection Of Massachusetts Ave & Columbus Ave, Roxbury","https://311.boston.gov/reports/101002674496","Intersection Of Massachusetts Ave & Columbus Ave, Roxbury",42.340611,-71.081733,2018-10-01 18:18:00,NA,"Many of the bike lane poles at this intersection are knocked down. It's a busy intersection and cars try to park in the bike lane if there aren't poles.",NA
"42","Illegal Parking at 1686 Centre St, 1, West Roxbury","https://311.boston.gov/reports/101002673310","1686 Centre St, 1, West Roxbury",42.2875216696805,-71.1467211507923,2018-09-30 10:56:00,2018-10-01 03:48:00,"Why are cars consistently allowed to angle park here and then block the bike lane?","Case Resolved. CLEAR."
"43","Traffic Signal at Intersection Of Massachusetts Ave & Commonwealth Ave","https://311.boston.gov/reports/101002671871","Intersection Of Massachusetts Ave & Commonwealth Ave, Boston",42.348941,-71.088456,2018-09-27 21:18:00,NA,"Since re-paving of mass ave between Boylston st and Marlborough, there are no bike lane lines painted on the southbound side. Very dangerous when cars parallel park at irregular distances from curb. Esp with valet service and other standing vehicles",NA
"44","Illegal Parking at Intersection Of Eastburn St & Washington St, Brighton","https://311.boston.gov/reports/101002661044","Intersection Of Eastburn St & Washington St, Brighton",42.3491424379611,-71.1562221426752,2018-09-15 13:16:00,2018-09-15 14:27:00,"Tiny car couldn't park out of the bike lane I guess. Solid 2+ ft off the curb.","Case Resolved. vehicle tagged."
"45","Illegal Parking at Intersection Of Melnea Cass Blvd & Washington St, Roxbury","https://311.boston.gov/reports/101002660506","Intersection Of Melnea Cass Blvd & Washington St, Roxbury",42.33313,-71.0809111666667,2018-09-14 16:35:00,2018-09-14 16:51:00,"Multiple school buses park on the bike lane every morning. Please take this seriously.","Case Noted"
"46","Illegal Parking at 696 Columbus Ave, Mission Hill","https://311.boston.gov/reports/101002658839","696 Columbus Ave, Mission Hill",42.3384752171508,-71.0844384972668,2018-09-13 07:23:00,2018-09-13 07:33:00,"A beautiful new parking protected bike lane has been installed along Columbus Avenue between Ruggles and Mass Ave and not a single vehicle is parked correctly. Can you please provide some staff/police to show people how to park.","Case Noted. The construction and signage has not been completed will enforce."
"47","Illegal Parking at 514 Park Dr, 311c","https://311.boston.gov/reports/101002657895","514 Park Dr, 311c, Boston",42.348053366724,-71.1059009540834,2018-09-12 08:11:00,2018-09-12 11:29:00,"Illegally blocking entire car lane and bike lane","Case Resolved. the area was checked."
"48","Other at 114 Navarre St, Hyde Park","https://311.boston.gov/reports/101002651728","114 Navarre St, Hyde Park",42.2744648510358,-71.1165169031051,2018-09-05 18:32:00,2018-09-06 09:25:00,"Thanks city of Boston for making me have to walk my dog in the bike lane on American legion highway because the trees are overgrown.  And the trash is everywhere.  Way to go!","Case Noted. Cited for bushes extending over sidewalk blocking proper access."
"49","Other at 342 Western Ave, Brighton","https://311.boston.gov/reports/101002636552","Delivery truck parked in bike lane. This lane is constantly used as delivery and passenger dropoff. A similar blocked bike lane resulted in a person on a bike killed in New York less than two weeks ago. This lane needs to be protected and enforced. Currently people on bikes have to merge into traffic that doesn't yield and often travels well above the speed limit.  
The user entered the 342 Western Ave, Brighton, MA 02135, USA to see more details visit: http://seeclickfix.com/issues/4824580",42.3629180385205,-71.136942319572,2018-08-22 09:42:00,2018-08-22 10:25:00,"Delivery truck parked in bike lane. This lane is constantly used as delivery and passenger dropoff. A similar blocked bike lane resulted in a person on a bike killed in New York less than two weeks ago. This lane needs to be protected and enforced. Currently people on bikes have to merge into traffic that doesn't yield and often travels well above the speed limit.  
The user entered the address: 342 Western Ave, Brighton, MA 02135, USA to see more details visit: http://seeclickfix.com/issues/4824580","Case Resolved. Enforcement has been sent to area and at this time no vehicles in park Lane."
"50","Other at 342 Western Ave, Brighton","https://311.boston.gov/reports/101002636552","Intersection Of Telford St & Western Ave, Brighton",42.3629180385205,-71.136942319572,2018-08-22 09:42:00,2018-08-22 10:25:00,"Delivery truck parked in bike lane. This lane is constantly used as delivery and passenger dropoff. A similar blocked bike lane resulted in a person on a bike killed in New York less than two weeks ago. This lane needs to be protected and enforced. Currently people on bikes have to merge into traffic that doesn't yield and often travels well above the speed limit.  
The user entered the address: 342 Western Ave, Brighton, MA 02135, USA to see more details visit: http://seeclickfix.com/issues/4824580","Case Resolved. Enforcement has been sent to area and at this time no vehicles in park Lane."
"51","Other at 499 Cummins Hwy, Hyde Park","https://311.boston.gov/reports/101002634574","499 Cummins Hwy, Hyde Park",42.2751068381464,-71.1105464922178,2018-08-20 13:06:00,NA,"Please stripe a bike lane and parking lane on Cummins. This is a very confusing street. No lane markings makes it seem like ridiculously wide lanes.",NA
"52","Damaged Sign at 508 Commonwealth Ave","https://311.boston.gov/reports/101002633438","508 Commonwealth Ave, Boston",42.3487248962191,-71.0954149720573,2018-08-18 17:26:00,2018-08-20 09:31:00,"In front of the Hotel Commonwealth 

Somebody has scratched off and removed (the time limit) from The Valet Parking Sign.

It used to say 5, 10 or 15 minute Limit 

The Valet has 4 spaces here and will keep the same vehicles parked here for hours at a time rather than moving them to the Hotel garage like they are supposed to by Code.

This bad habit and bad practice effectively shuts down a portion of Commonwealth Ave here with vehicles parked on the bike lane as well as double and triple parked in front of The Hotel.

Accident waiting to happen here.

By Code the Valet should clear these vehicles out of the limited time spaces to make way for other vehicles coming in to prevent double and triple parking in the roadway here.. 

Please replace signage to reflect the proper time limit that vehicles can park here.

Thank you","Case Noted"
"53","Illegal Parking at Intersection Of Summer St & D St","https://311.boston.gov/reports/101002609965","Intersection Of Summer St & D St, Boston",42.346145,-71.0421055,2018-08-14 19:25:00,2018-08-14 19:40:00,"Stopped in bike lane on Summer St. what's the point of these lanes when people park in them. 1 of 2 - cabbies plate in next report.","Duplicate of Existing Case"
"54","Other at Intersection Of Columbus Ave & Douglass Park, Roxbury","https://311.boston.gov/reports/101002608773","Intersection Of Columbus Ave & Douglass Park, Roxbury",42.3387916151579,-71.0839648967731,2018-08-13 15:39:00,NA,"People on bikes are regularly harassed by drivers along this stretch of columbus between ruggles and mass ave. I've been threatened a few times now and Ive watched a few altercations just in the past month. I know there's construction right now which forces cyclists out into travel lane - but traffic is not moving very fast and there's no reason for drivers to behave this way. please send out bike cops to patrol this area especially during rush hour.   This area and further up Columbus. This has been a problem for years.",NA
"55","Illegal Parking at 146 154 Causeway St","https://311.boston.gov/reports/101002607194","146 154 Causeway St, Boston",42.3660616666667,-71.0610195,2018-08-11 01:41:00,2018-08-11 18:17:00,"Regarding a previous post that was closed: heavy vehicles continue to park in the bike lane on Causeway Street creating damage on the curb of the lane. Here is an example of such curb. Please stop referring to external sites without giving information on how to contact such parties","Case Resolved. the area was tagged."
"56","Traffic Signal Studies at 468 Park Dr, 1","https://311.boston.gov/reports/101002234534","468 Park Dr, 1, Boston",42.3460699999999,-71.10516,2017-10-05 15:42:00,2018-08-09 18:14:00,"What is the reason for the request? Constituent reports that drivers are parking their cars over the big bike marking on the roadway. She requests to have someone from Transportation to call her regarding this case.","Case Noted. Thank you raising this concern with the BTD. Stopping a vehicle in a travel lane is technically an illegal action. However, this behavior is observed daily across our City. The sharrow symbols on the roadway do not designate a space that is dedicated to cyclist use, but rather as a visual cue to drivers that they are Expected to share the lane with cyclists in a considerate and safe manner. Please so submit CRM cases about parking violations and unsafe driver behavior directly to the Parking Enforcement division so that they may respond to the location as soon as possible and ticket the motorist."
"57","New Sign, Crosswalk or Marking at Intersection Of Claremont Park & Columbus Ave, Roxbury","https://311.boston.gov/reports/101002256138","Intersection Of Claremont Park & Columbus Ave, Roxbury",42.3416462096899,-71.0804990725923,2017-11-01 15:41:00,2018-08-06 07:32:00,"Type of request: Pavement Marking | Details: The bike lanes need to be restriped on Columbus Avenue, especially the the vincinity of Massachusetts Avenue. They are completely faded and cars park halfway in what's supposed to be the bike lane.","Case Noted. Your request for pavement marking replacement has been inspected by the traffic investigator and has been determined that it is in poor condition. A new Service Request has been created 101002601950 and will be added to an active list for re-painting, weather condition pending."
"58","Illegal Parking at Ramsay Park/Jim Rice Field","https://311.boston.gov/reports/101002596482","Intersection Of Thorndike St & Washington St, Roxbury",42.3345463217693,-71.0804111847836,2018-07-30 18:43:00,2018-07-31 00:08:00,"Many cars illegally blocking bike lane on Washington in front of Ramsey Field","Case Resolved. clear."
"59","Illegal Parking at 961 Commonwealth Ave","https://311.boston.gov/reports/101002234759","961 Commonwealth Ave, Boston",42.351649,-71.119015,2017-10-05 22:58:00,2018-07-23 09:18:00,"Why does the city allow permits for tour buses to block bike lanes? Why is this allowed? The bike lane is not for parking. Where is the permit for cyclists to park in travel lanes?","Case Noted. All clear."
"60","Illegal Parking at 566 Columbus Ave, Roxbury","https://311.boston.gov/reports/101002564329","566 Columbus Ave, Roxbury",42.3408366666667,-71.0814278333333,2018-07-17 11:58:00,2018-07-17 12:00:00,"Way to park in the bike lane Boston....","Case Noted"
"61","Illegal Parking at 224 236 Seaver St, Dorchester","https://311.boston.gov/reports/101002561907","228 Seaver St, 1, Dorchester",42.3070118985869,-71.0878146232075,2018-07-14 10:43:00,2018-07-14 12:42:00,"17 cars parked in bike lane. It's almost as if people know they can park here since it's not enforced regularly.","Case Resolved. clear."
